This file was created using the 201904 Bloomberg database.,,,,,,,,,,,
,,,,,,,,,,,
Missing data are indicated by -99.99.,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,Mkt-RF,SMB,HML,RMW,CMA,RF,Mkt-RF_log,SMB_log,HML_log,RMW_log,CMA_log
19951201,0.58,-0.03,-0.1,-0.3,0.29,0.02,0.578324476,-0.030004501,-0.100050033,-0.300450902,0.289580311
19951204,0.49,-0.11,-0.21,-0.13,-0.06,0.02,0.488803407,-0.110060544,-0.210220809,-0.130084573,-0.060018007
19951205,0.4,-0.22,-0.06,0.04,0.06,0.02,0.399202127,-0.220242356,-0.060018007,0.039992002,0.059982007
19951206,-0.01,-0.3,0.16,0.11,0.3,0.02,-0.0100005,-0.300450902,0.159872136,0.109939544,0.299550898
19951207,0.11,-0.13,-0.02,-0.35,0.34,0.02,0.109939544,-0.130084573,-0.020002,-0.350613933,0.339423307
19951208,-0.12,0.19,0.04,0.11,-0.16,0.02,-0.120072058,0.189819728,0.039992002,0.109939544,-0.160128137
19951211,0.11,0.01,-0.14,0.16,0.13,0.02,0.109939544,0.0099995,-0.140098092,0.159872136,0.129915573
19951212,-0.15,-0.01,0.02,-0.1,0.27,0.02,-0.150112613,-0.0100005,0.019998,-0.100050033,0.269636155
19951213,0.16,0.03,-0.18,0.08,0.18,0.02,0.159872136,0.029995501,-0.180162195,0.079968017,0.179838194
19951214,0.17,0.08,0.09,0.01,0.28,0.02,0.169855664,0.079968017,0.089959524,0.0099995,0.27960873
19951215,-0.58,0.1,0.35,-0.04,0.22,0.02,-0.581688532,0.099950033,0.349388925,-0.040008002,0.219758354
19951218,-0.68,-0.03,0.46,0.07,0.38,0.02,-0.682322535,-0.030004501,0.458945233,0.069975511,0.379279824
19951219,-0.28,-0.15,-0.03,-0.1,-0.39,0.02,-0.280392733,-0.150112613,-0.030004501,-0.100050033,-0.390762483
19951220,0.59,0.32,0.14,-0.52,0,0.02,0.588266316,0.31948909,0.139902091,-0.521356705,0
19951221,0.56,-0.29,-0.33,-0.28,-0.04,0.02,0.558437829,-0.290421315,-0.330545701,-0.280392733,-0.040008002
19951222,0.39,-0.07,0.06,-0.09,0.03,0.02,0.389241472,-0.070024511,0.059982007,-0.090040524,0.029995501
19951225,0.03,0.03,0.04,-0.06,0.01,0.02,0.029995501,0.029995501,0.039992002,-0.060018007,0.0099995
19951226,0.36,0.08,-0.09,0.07,0.05,0.02,0.359353551,0.079968017,-0.090040524,0.069975511,0.049987504
19951227,0.2,0.16,0.11,-0.12,0.11,0.02,0.199800266,0.159872136,0.109939544,-0.120072058,0.109939544
19951228,-0.29,0.32,0.19,0.27,-0.03,0.02,-0.290421315,0.31948909,0.189819728,0.269636155,-0.030004501
19951229,0.1,0.22,-0.04,-0.11,-0.24,0.02,0.099950033,0.219758354,-0.040008002,-0.110060544,-0.240288462
19960101,0.07,0.01,0.03,0,-0.01,0.02,0.069975511,0.0099995,0.029995501,0,-0.0100005
19960102,0.37,-0.33,0.11,0.07,0.01,0.02,0.369317184,-0.330545701,0.109939544,0.069975511,0.0099995
19960103,0.04,-0.2,0.36,0.11,0.23,0.02,0.039992002,-0.200200267,0.359353551,0.109939544,0.229735905
19960104,0.5,-0.66,0.18,-0.03,0.5,0.02,0.498754151,-0.662187631,0.179838194,-0.030004501,0.498754151
19960105,-0.2,0.68,-0.06,0.03,0.07,0.02,-0.200200267,0.677698428,-0.060018007,0.029995501,0.069975511
19960108,0.09,0.21,-0.05,0.13,0.12,0.02,0.089959524,0.209779808,-0.050012504,0.129915573,0.119928058
19960109,-0.49,0.3,0.58,-0.26,0.91,0.02,-0.491204436,0.299550898,0.578324476,-0.260338587,0.905884449
19960110,-1.11,0.46,0.13,-0.13,-0.15,0.02,-1.116206471,0.458945233,0.129915573,-0.130084573,-0.150112613
19960111,-0.09,0.22,-0.26,-0.01,-0.47,0.02,-0.090040524,0.219758354,-0.260338587,-0.0100005,-0.471107973
19960112,-0.15,0.23,0.07,-0.06,-0.02,0.02,-0.150112613,0.229735905,0.069975511,-0.060018007,-0.020002
19960115,-0.37,0.01,0.25,0.02,0.44,0.02,-0.370686193,0.0099995,0.24968802,0.019998,0.43903483
19960116,0.36,-0.73,0,0.37,0.16,0.02,0.359353551,-0.732677539,0,0.369317184,0.159872136
19960117,0.01,0.08,0.16,0.13,-0.05,0.02,0.0099995,0.079968017,0.159872136,0.129915573,-0.050012504
19960118,-0.07,-0.18,-0.12,0.42,-0.42,0.02,-0.070024511,-0.180162195,-0.120072058,0.419120462,-0.420884477
19960119,0.33,0,-0.13,0.05,-0.44,0.02,0.329456695,0,-0.130084573,0.049987504,-0.440970849
19960122,-0.1,0.3,-0.19,0.08,-0.49,0.02,-0.100050033,0.299550898,-0.190180729,0.079968017,-0.491204436
19960123,-0.29,0.31,-0.18,0.06,-0.27,0.02,-0.290421315,0.309520491,-0.180162195,0.059982007,-0.270365157
19960124,0.38,-0.47,-0.3,0.13,0.07,0.02,0.379279824,-0.471107973,-0.300450902,0.129915573,0.069975511
19960125,-0.16,0.25,0.1,-0.25,0.15,0.02,-0.160128137,0.24968802,0.099950033,-0.250313022,0.149887612
19960126,0.49,-0.17,-0.31,-0.04,0.33,0.02,0.488803407,-0.170144664,-0.310481495,-0.040008002,0.329456695
19960129,0.28,0.18,0.14,-0.03,0.13,0.02,0.27960873,0.179838194,0.139902091,-0.030004501,0.129915573
19960130,0.32,-0.2,0.01,0.12,-0.03,0.02,0.31948909,-0.200200267,0.0099995,0.119928058,-0.030004501
19960131,0.94,-0.26,0.14,-0.17,-0.11,0.02,0.935609492,-0.260338587,0.139902091,-0.170144664,-0.110060544
19960201,0.58,0.07,-0.24,-0.16,-0.1,0.02,0.578324476,0.069975511,-0.240288462,-0.160128137,-0.100050033
19960202,0.06,0.48,-0.13,0.04,-0.24,0.02,0.059982007,0.478851673,-0.130084573,0.039992002,-0.240288462
19960205,0.32,0.18,-0.22,0.4,-0.18,0.02,0.31948909,0.179838194,-0.220242356,0.399202127,-0.180162195
19960206,0.37,-0.24,-0.2,0.1,-0.05,0.02,0.369317184,-0.240288462,-0.200200267,0.099950033,-0.050012504
19960207,0.08,-0.34,-0.02,0.09,0.15,0.02,0.079968017,-0.340579313,-0.020002,0.089959524,0.149887612
19960208,0.13,-0.18,-0.15,0.11,-0.1,0.02,0.129915573,-0.180162195,-0.150112613,0.109939544,-0.100050033
19960209,-0.1,0.09,0.03,0.14,-0.08,0.02,-0.100050033,0.089959524,0.029995501,0.139902091,-0.080032017
19960212,0.27,-0.29,-0.06,0.1,0.09,0.02,0.269636155,-0.290421315,-0.060018007,0.099950033,0.089959524
19960213,-0.03,-0.27,0.18,0.18,0.11,0.02,-0.030004501,-0.270365157,0.179838194,0.179838194,0.109939544
19960214,0.09,0.32,-0.02,-0.28,-0.03,0.02,0.089959524,0.31948909,-0.020002,-0.280392733,-0.030004501
19960215,-0.09,0.1,0,0.04,-0.15,0.02,-0.090040524,0.099950033,0,0.039992002,-0.150112613
19960216,0,0.21,0.18,0.03,-0.16,0.02,0,0.209779808,0.179838194,0.029995501,-0.160128137
19960219,-0.03,0.17,-0.01,-0.04,-0.01,0.02,-0.030004501,0.169855664,-0.0100005,-0.040008002,-0.0100005
19960220,-1.13,0.4,-0.02,0.19,-0.15,0.02,-1.136433008,0.399202127,-0.020002,0.189819728,-0.150112613
19960221,0.49,-0.16,-0.25,0.21,-0.28,0.02,0.488803407,-0.160128137,-0.250313022,0.209779808,-0.280392733
19960222,0.81,-0.32,-0.31,0.16,-0.23,0.02,0.806737108,-0.320513095,-0.310481495,0.159872136,-0.230264906
19960223,0.19,0.1,0.17,0.03,-0.27,0.02,0.189819728,0.099950033,0.169855664,0.029995501,-0.270365157
19960226,-0.47,0.56,-0.03,-0.13,0.1,0.02,-0.471107973,0.558437829,-0.030004501,-0.130084573,0.099950033
19960227,-0.38,0.19,0.27,0.27,-0.05,0.02,-0.380723834,0.189819728,0.269636155,0.269636155,-0.050012504
19960228,-0.3,0.19,0.29,0.03,-0.16,0.02,-0.300450902,0.189819728,0.289580311,0.029995501,-0.160128137
19960229,-0.23,0.12,-0.03,-0.2,0.15,0.02,-0.230264906,0.119928058,-0.030004501,-0.200200267,0.149887612
19960301,0.31,-0.28,0.19,-0.2,0.42,0.02,0.309520491,-0.280392733,0.189819728,-0.200200267,0.419120462
19960304,0.29,-0.13,-0.05,0.26,0.04,0.02,0.289580311,-0.130084573,-0.050012504,0.259662585,0.039992002
19960305,0.34,-0.13,-0.18,0.15,-0.28,0.02,0.339423307,-0.130084573,-0.180162195,0.149887612,-0.280392733
19960306,-0.42,0.22,0.23,-0.21,0.2,0.02,-0.420884477,0.219758354,0.229735905,-0.210220809,0.199800266
19960307,-0.11,0.03,0.07,0.18,-0.03,0.02,-0.110060544,0.029995501,0.069975511,0.179838194,-0.030004501
19960308,-1.54,0.37,0.2,-0.28,0.05,0.02,-1.551981166,0.369317184,0.199800266,-0.280392733,0.049987504
19960311,-0.35,-0.09,-0.53,0.1,0.13,0.02,-0.350613933,-0.090040524,-0.531409482,0.099950033,0.129915573
19960312,0.23,0.17,0.08,-0.08,0.08,0.02,0.229735905,0.169855664,0.079968017,-0.080032017,0.079968017
19960313,-0.03,0.08,0.03,-0.11,-0.22,0.02,-0.030004501,0.079968017,0.029995501,-0.110060544,-0.220242356
19960314,0.45,-0.23,-0.11,-0.22,-0.15,0.02,0.448990527,-0.230264906,-0.110060544,-0.220242356,-0.150112613
19960315,0.2,0,-0.16,-0.09,-0.07,0.02,0.199800266,0,-0.160128137,-0.090040524,-0.070024511
19960318,0.87,-0.44,-0.03,0.43,0.03,0.02,0.866237308,-0.440970849,-0.030004501,0.429078142,0.029995501
19960319,0.36,-0.01,0.22,-0.06,0.12,0.02,0.359353551,-0.0100005,0.219758354,-0.060018007,0.119928058
19960320,-0.21,0.2,0.03,0.07,0.07,0.02,-0.210220809,0.199800266,0.029995501,0.069975511,0.069975511
19960321,0.14,-0.08,-0.05,-0.12,-0.06,0.02,0.139902091,-0.080032017,-0.050012504,-0.120072058,-0.060018007
19960322,0.11,0.03,0.03,0.15,-0.1,0.02,0.109939544,0.029995501,0.029995501,0.149887612,-0.100050033
19960325,0.19,-0.29,0.44,-0.19,0.3,0.02,0.189819728,-0.290421315,0.43903483,-0.190180729,0.299550898
19960326,0.09,0.02,-0.14,0.12,0.2,0.02,0.089959524,0.019998,-0.140098092,0.119928058,0.199800266
19960327,0.08,0.19,0.04,-0.3,-0.05,0.02,0.079968017,0.189819728,0.039992002,-0.300450902,-0.050012504
19960328,0.18,0.22,-0.07,0.07,-0.03,0.02,0.179838194,0.219758354,-0.070024511,0.069975511,-0.030004501
19960329,0.02,0.48,-0.14,-0.2,-0.27,0.02,0.019998,0.478851673,-0.140098092,-0.200200267,-0.270365157
19960401,0.57,-0.31,-0.22,0.42,0.07,0.02,0.568381647,-0.310481495,-0.220242356,0.419120462,0.069975511
19960402,0.19,0.15,0.1,0.02,0.04,0.02,0.189819728,0.149887612,0.099950033,0.019998,0.039992002
19960403,0.12,0.35,-0.09,-0.03,-0.05,0.02,0.119928058,0.349388925,-0.090040524,-0.030004501,-0.050012504
19960404,0.1,0.17,0.03,-0.03,-0.06,0.02,0.099950033,0.169855664,0.029995501,-0.030004501,-0.060018007
19960405,0.02,-0.05,-0.09,-0.07,0.04,0.02,0.019998,-0.050012504,-0.090040524,-0.070024511,0.039992002
19960408,-0.94,0.34,0.06,0.05,-0.17,0.02,-0.944445883,0.339423307,0.059982007,0.049987504,-0.170144664
19960409,-0.09,0.2,0.12,-0.34,0.05,0.02,-0.090040524,0.199800266,0.119928058,-0.340579313,0.049987504
19960410,-0.31,0.43,0.18,-0.18,0,0.02,-0.310481495,0.429078142,0.179838194,-0.180162195,0
19960411,-0.45,0.39,0,-0.09,0.37,0.02,-0.451015548,0.389241472,0,-0.090040524,0.369317184
19960412,0.36,0.01,-0.12,-0.06,0.1,0.02,0.359353551,0.0099995,-0.120072058,-0.060018007,0.099950033
19960415,0.62,-0.06,-0.14,0,-0.16,0.02,0.618085908,-0.060018007,-0.140098092,0,-0.160128137
19960416,0.4,0.04,-0.24,0.26,-0.28,0.02,0.399202127,0.039992002,-0.240288462,0.259662585,-0.280392733
19960417,-0.27,0.38,0.15,0.27,-0.05,0.02,-0.270365157,0.379279824,0.149887612,0.269636155,-0.050012504
19960418,0.59,0.19,-0.17,-0.03,-0.25,0.02,0.588266316,0.189819728,-0.170144664,-0.030004501,-0.250313022
19960419,0.05,0.03,-0.14,0.03,0.01,0.02,0.049987504,0.029995501,-0.140098092,0.029995501,0.0099995
19960422,0.75,-0.06,-0.19,-0.36,0.02,0.02,0.747201484,-0.060018007,-0.190180729,-0.360649559,0.019998
19960423,0.24,0.07,-0.16,-0.09,-0.04,0.02,0.23971246,0.069975511,-0.160128137,-0.090040524,-0.040008002
19960424,0.19,0.15,0,-0.13,-0.06,0.02,0.189819728,0.149887612,0,-0.130084573,-0.060018007
19960425,-0.02,0.25,-0.12,0.05,0,0.02,-0.020002,0.24968802,-0.120072058,0.049987504,0
19960426,0.67,0.05,-0.04,-0.19,0.03,0.02,0.667765475,0.049987504,-0.040008002,-0.190180729,0.029995501
19960429,0.01,0.18,-0.06,-0.04,0,0.02,0.0099995,0.179838194,-0.060018007,-0.040008002,0
19960430,-0.13,0.22,0.01,-0.01,-0.14,0.02,-0.130084573,0.219758354,0.0099995,-0.0100005,-0.140098092
19960501,-0.3,0.53,0.03,-0.07,0.01,0.02,-0.300450902,0.528600443,0.029995501,-0.070024511,0.0099995
19960502,-0.52,0.72,0.17,0.12,0.37,0.02,-0.521356705,0.717420375,0.169855664,0.119928058,0.369317184
19960503,-0.35,0.39,0.05,-0.1,-0.04,0.02,-0.350613933,0.389241472,0.049987504,-0.100050033,-0.040008002
19960506,-0.04,0.13,-0.03,-0.16,0.05,0.02,-0.040008002,0.129915573,-0.030004501,-0.160128137,0.049987504
19960507,-0.5,0.23,0.1,0.05,-0.18,0.02,-0.501254182,0.229735905,0.099950033,0.049987504,-0.180162195
19960508,0.45,-0.38,0,0.12,0.16,0.02,0.448990527,-0.380723834,0,0.119928058,0.159872136
19960509,-0.01,0.27,-0.08,0.09,0.22,0.02,-0.0100005,0.269636155,-0.080032017,0.089959524,0.219758354
19960510,0.12,0.07,-0.04,0,-0.27,0.02,0.119928058,0.069975511,-0.040008002,0,-0.270365157
19960513,0.45,-0.11,-0.29,0.27,-0.44,0.02,0.448990527,-0.110060544,-0.290421315,0.269636155,-0.440970849
19960514,0.35,-0.21,-0.08,0.09,-0.26,0.02,0.349388925,-0.210220809,-0.080032017,0.089959524,-0.260338587
19960515,0.31,-0.07,-0.16,-0.1,0.14,0.02,0.309520491,-0.070024511,-0.160128137,-0.100050033,0.139902091
19960516,0.15,0.27,-0.26,0.05,-0.11,0.02,0.149887612,0.269636155,-0.260338587,0.049987504,-0.110060544
19960517,0.07,0.15,-0.01,0.14,-0.02,0.02,0.069975511,0.149887612,-0.0100005,0.139902091,-0.020002
19960520,0.27,0.05,-0.26,-0.02,-0.01,0.02,0.269636155,0.049987504,-0.260338587,-0.020002,-0.0100005
19960521,-0.04,-0.02,0.06,0.1,0.07,0.02,-0.040008002,-0.020002,0.059982007,0.099950033,0.069975511
19960522,0.01,0.04,0.29,0.1,0.25,0.02,0.0099995,0.039992002,0.289580311,0.099950033,0.24968802
19960523,-0.32,0.23,0.23,0.14,-0.13,0.02,-0.320513095,0.229735905,0.229735905,0.139902091,-0.130084573
19960524,-0.1,-0.05,-0.09,0.13,-0.13,0.02,-0.100050033,-0.050012504,-0.090040524,0.129915573,-0.130084573
19960527,-0.04,-0.14,0.06,0.1,-0.09,0.02,-0.040008002,-0.140098092,0.059982007,0.099950033,-0.090040524
19960528,-0.3,-0.17,0.07,-0.14,-0.12,0.02,-0.300450902,-0.170144664,0.069975511,-0.140098092,-0.120072058
19960529,0.16,0.08,0.21,-0.12,0.21,0.02,0.159872136,0.079968017,0.209779808,-0.120072058,0.209779808
19960530,0.03,0.13,-0.31,0.09,-0.21,0.02,0.029995501,0.129915573,-0.310481495,0.089959524,-0.210220809
19960531,0.28,0.17,-0.07,0.06,-0.48,0.02,0.27960873,0.169855664,-0.070024511,0.059982007,-0.4811557
19960603,-0.61,-0.14,-0.04,0.6,-0.35,0.02,-0.611868101,-0.140098092,-0.040008002,0.598207168,-0.350613933
19960604,0.4,-0.32,-0.09,-0.07,0.14,0.02,0.399202127,-0.320513095,-0.090040524,-0.070024511,0.139902091
19960605,0.25,-0.19,0.04,0.3,0.08,0.02,0.24968802,-0.190180729,0.039992002,0.299550898,0.079968017
19960606,-0.38,-0.21,0.34,0.2,0.03,0.02,-0.380723834,-0.210220809,0.339423307,0.199800266,0.029995501
19960607,-0.62,-0.08,-0.19,0.21,0.06,0.02,-0.621929981,-0.080032017,-0.190180729,0.209779808,0.059982007
19960610,0.16,0.03,0.17,-0.02,-0.01,0.02,0.159872136,0.029995501,0.169855664,-0.020002,-0.0100005
19960611,-0.02,-0.13,0.01,0,-0.06,0.02,-0.020002,-0.130084573,0.0099995,0,-0.060018007
19960612,0.4,0.06,0,-0.13,0.17,0.02,0.399202127,0.059982007,0,-0.130084573,0.169855664
19960613,-0.09,-0.06,0.19,0.17,0.16,0.02,-0.090040524,-0.060018007,0.189819728,0.169855664,0.159872136
19960614,-0.2,-0.04,0.09,-0.04,0.13,0.02,-0.200200267,-0.040008002,0.089959524,-0.040008002,0.129915573
19960617,-0.01,0.03,0.17,0.11,0.13,0.02,-0.0100005,0.029995501,0.169855664,0.109939544,0.129915573
19960618,0.24,-0.58,0.59,-0.03,0.4,0.02,0.23971246,-0.581688532,0.588266316,-0.030004501,0.399202127
19960619,-0.19,-0.22,0,0,0.16,0.02,-0.190180729,-0.220242356,0,0,0.159872136
19960620,-0.26,-0.27,-0.02,0.29,0.2,0.02,-0.260338587,-0.270365157,-0.020002,0.289580311,0.199800266
19960621,0.01,-0.17,-0.34,0.16,-0.09,0.02,0.0099995,-0.170144664,-0.340579313,0.159872136,-0.090040524
19960624,0.48,-0.09,0.06,-0.04,-0.1,0.02,0.478851673,-0.090040524,0.059982007,-0.040008002,-0.100050033
19960625,-0.15,-0.12,0.15,0.13,0.07,0.02,-0.150112613,-0.120072058,0.149887612,0.129915573,0.069975511
19960626,-0.35,-0.42,0.49,0.11,0.17,0.02,-0.350613933,-0.420884477,0.488803407,0.109939544,0.169855664
19960627,0.22,0.1,0.03,0.15,-0.15,0.02,0.219758354,0.099950033,0.029995501,0.149887612,-0.150112613
19960628,0.23,0.49,-0.19,-0.12,-0.26,0.02,0.229735905,0.488803407,-0.190180729,-0.120072058,-0.260338587
19960701,0.35,-0.1,-0.22,0,-0.13,0.02,0.349388925,-0.100050033,-0.220242356,0,-0.130084573
19960702,-0.38,0.13,0.23,0.02,0.08,0.02,-0.380723834,0.129915573,0.229735905,0.019998,0.079968017
19960703,-0.11,-0.07,0.35,0.19,0.22,0.02,-0.110060544,-0.070024511,0.349388925,0.189819728,0.219758354
19960704,-0.03,-0.05,0.06,0.1,-0.01,0.02,-0.030004501,-0.050012504,0.059982007,0.099950033,-0.0100005
19960705,-1.2,0.52,0.35,0.06,0.07,0.02,-1.207258123,0.518652669,0.349388925,0.059982007,0.069975511
19960708,-0.88,-0.01,0.21,0.19,0.09,0.02,-0.883894867,-0.0100005,0.209779808,0.189819728,0.089959524
19960709,0.25,-0.2,0.19,0.1,0,0.02,0.24968802,-0.200200267,0.189819728,0.099950033,0
19960710,-0.14,-0.31,0.37,0.29,0.41,0.02,-0.140098092,-0.310481495,0.369317184,0.289580311,0.40916179
19960711,-0.78,-0.31,0.86,0.15,0.75,0.02,-0.783057912,-0.310481495,0.856323066,0.149887612,0.747201484
19960712,-0.62,0.1,0.15,0,0.16,0.02,-0.621929981,0.099950033,0.149887612,0,0.159872136
19960715,-1.22,-0.03,1.06,0.1,0.66,0.02,-1.227503088,-0.030004501,1.054421388,0.099950033,0.657831536
19960716,-0.51,-0.37,0.29,0.1,0.06,0.02,-0.511304939,-0.370686193,0.289580311,0.099950033,0.059982007
19960717,0.74,0.46,-0.84,-0.4,-0.85,0.02,0.737275433,0.458945233,-0.843547882,-0.40080214,-0.853633102
19960718,0.99,-0.25,-0.49,-0.12,-0.4,0.02,0.985131605,-0.250313022,-0.491204436,-0.120072058,-0.40080214
19960719,-0.08,0.41,0.04,0.05,0.11,0.02,-0.080032017,0.40916179,0.039992002,0.049987504,0.109939544
19960722,-0.93,0.24,0.36,0.39,0.23,0.02,-0.9343515,0.23971246,0.359353551,0.389241472,0.229735905
19960723,-0.64,-0.61,0.7,-0.04,0.59,0.02,-0.64205678,-0.611868101,0.697561374,-0.040008002,0.588266316
19960724,-1.12,-0.28,0.08,0.46,0.03,0.02,-1.126319228,-0.280392733,0.079968017,0.458945233,0.029995501
19960725,0.83,-0.25,-0.25,-0.06,-0.4,0.02,0.826574442,-0.250313022,-0.250313022,-0.060018007,-0.40080214
19960726,0.44,-0.12,-0.44,-0.08,-0.47,0.02,0.43903483,-0.120072058,-0.440970849,-0.080032017,-0.471107973
19960729,-0.32,0.07,0.32,-0.03,0.23,0.02,-0.320513095,0.069975511,0.31948909,-0.030004501,0.229735905
19960730,0.06,-0.51,0.03,0.38,-0.1,0.02,0.059982007,-0.511304939,0.029995501,0.379279824,-0.100050033
19960731,0.7,-0.28,-0.13,0.03,-0.13,0.02,0.697561374,-0.280392733,-0.130084573,0.029995501,-0.130084573
19960801,0.89,-0.6,-0.21,0.06,-0.17,0.02,0.886062843,-0.601807233,-0.210220809,0.059982007,-0.170144664
19960802,1.16,-0.44,-0.3,0.04,-0.42,0.02,1.153323581,-0.440970849,-0.300450902,0.039992002,-0.420884477
19960805,0.05,0.01,0.09,-0.05,0.09,0.02,0.049987504,0.0099995,0.089959524,-0.050012504,0.089959524
19960806,-0.3,0.08,-0.19,0.23,-0.29,0.02,-0.300450902,0.079968017,-0.190180729,0.229735905,-0.290421315
19960807,-0.23,0.18,-0.22,0.15,-0.41,0.02,-0.230264906,0.179838194,-0.220242356,0.149887612,-0.410842804
19960808,0.08,-0.1,0.04,-0.12,-0.08,0.02,0.079968017,-0.100050033,0.039992002,-0.120072058,-0.080032017
19960809,-0.25,0.14,0.2,0.06,-0.28,0.02,-0.250313022,0.139902091,0.199800266,0.059982007,-0.280392733
19960812,0.32,-0.47,-0.03,0.2,0.05,0.02,0.31948909,-0.471107973,-0.030004501,0.199800266,0.049987504
19960813,-0.12,0.12,0.09,-0.1,0.25,0.02,-0.120072058,0.119928058,0.089959524,-0.100050033,0.24968802
19960814,0.11,-0.12,-0.16,-0.08,-0.1,0.02,0.109939544,-0.120072058,-0.160128137,-0.080032017,-0.100050033
19960815,0.2,0.3,0,-0.17,-0.07,0.02,0.199800266,0.299550898,0,-0.170144664,-0.070024511
19960816,0.2,0.07,0.15,0.01,0.24,0.02,0.199800266,0.069975511,0.149887612,0.0099995,0.23971246
19960819,0.15,0.09,0.13,-0.24,0.21,0.02,0.149887612,0.089959524,0.129915573,-0.240288462,0.209779808
19960820,0.04,0.07,0.17,0.03,0.21,0.02,0.039992002,0.069975511,0.169855664,0.029995501,0.209779808
19960821,0.1,0.12,-0.08,-0.1,0.09,0.02,0.099950033,0.119928058,-0.080032017,-0.100050033,0.089959524
19960822,0.58,-0.37,-0.26,-0.12,-0.2,0.02,0.578324476,-0.370686193,-0.260338587,-0.120072058,-0.200200267
19960823,0.04,0.36,0,-0.02,0.07,0.02,0.039992002,0.359353551,0,-0.020002,0.069975511
19960826,-0.48,0.44,0.11,0.12,-0.03,0.02,-0.4811557,0.43903483,0.109939544,0.119928058,-0.030004501
19960827,0.14,-0.06,-0.14,0.1,-0.15,0.02,0.139902091,-0.060018007,-0.140098092,0.099950033,-0.150112613
19960828,-0.21,0.33,-0.22,0.01,-0.28,0.02,-0.210220809,0.329456695,-0.220242356,0.0099995,-0.280392733
19960829,-0.73,0.54,0.13,-0.02,-0.14,0.02,-0.732677539,0.538547228,0.129915573,-0.020002,-0.140098092
19960830,-0.79,0.59,-0.01,0.04,0.02,0.02,-0.793137033,0.588266316,-0.0100005,0.039992002,0.019998
19960902,-0.21,-0.03,-0.05,0.08,0.06,0.02,-0.210220809,-0.030004501,-0.050012504,0.079968017,0.059982007
19960903,-0.04,-0.12,-0.04,0.08,0.19,0.02,-0.040008002,-0.120072058,-0.040008002,0.079968017,0.189819728
19960904,0.3,-0.04,0.18,0,-0.01,0.02,0.299550898,-0.040008002,0.179838194,0,-0.0100005
19960905,-0.34,-0.05,0.24,-0.08,0.25,0.02,-0.340579313,-0.050012504,0.23971246,-0.080032017,0.24968802
19960906,0.17,-0.08,-0.25,0.13,-0.06,0.02,0.169855664,-0.080032017,-0.250313022,0.129915573,-0.060018007
19960909,0.5,-0.42,-0.03,0.05,-0.06,0.02,0.498754151,-0.420884477,-0.030004501,0.049987504,-0.060018007
19960910,0.12,-0.27,-0.14,0.06,-0.08,0.02,0.119928058,-0.270365157,-0.140098092,0.059982007,-0.080032017
19960911,-0.05,-0.1,0.02,0.06,0.13,0.02,-0.050012504,-0.100050033,0.019998,0.059982007,0.129915573
19960912,0.34,-0.2,-0.23,0.12,-0.35,0.02,0.339423307,-0.200200267,-0.230264906,0.119928058,-0.350613933
19960913,0.98,-0.68,-0.35,0.12,-0.34,0.02,0.975229144,-0.682322535,-0.350613933,0.119928058,-0.340579313
19960916,0.44,-0.19,0,0.05,-0.1,0.02,0.43903483,-0.190180729,0,0.049987504,-0.100050033
19960917,0.2,-0.07,-0.15,-0.25,-0.23,0.02,0.199800266,-0.070024511,-0.150112613,-0.250313022,-0.230264906
19960918,0.02,0.21,-0.03,0.05,-0.02,0.02,0.019998,0.209779808,-0.030004501,0.049987504,-0.020002
19960919,0.06,-0.29,-0.12,0.09,-0.09,0.02,0.059982007,-0.290421315,-0.120072058,0.089959524,-0.090040524
19960920,0.03,0.06,0.08,0.12,0.02,0.02,0.029995501,0.059982007,0.079968017,0.119928058,0.019998
19960923,-0.25,0.09,0.17,-0.02,0.16,0.02,-0.250313022,0.089959524,0.169855664,-0.020002,0.159872136
19960924,0.29,0,0.1,-0.05,-0.2,0.02,0.289580311,0,0.099950033,-0.050012504,-0.200200267
19960925,0.09,-0.22,-0.11,0.01,-0.2,0.02,0.089959524,-0.220242356,-0.110060544,0.0099995,-0.200200267
19960926,0.09,-0.04,-0.24,-0.07,-0.19,0.02,0.089959524,-0.040008002,-0.240288462,-0.070024511,-0.190180729
19960927,0.22,-0.09,0.1,-0.15,-0.02,0.02,0.219758354,-0.090040524,0.099950033,-0.150112613,-0.020002
19960930,0.14,-0.06,-0.03,0.06,0.18,0.02,0.139902091,-0.060018007,-0.030004501,0.059982007,0.179838194
19961001,-0.01,-0.15,0.18,0.13,0.27,0.02,-0.0100005,-0.150112613,0.179838194,0.129915573,0.269636155
19961002,0.35,-0.09,0.02,0.24,-0.16,0.02,0.349388925,-0.090040524,0.019998,0.23971246,-0.160128137
19961003,-0.12,0.1,0.22,0.1,0.03,0.02,-0.120072058,0.099950033,0.219758354,0.099950033,0.029995501
