Unnamed: 0,Mkt-RF,SMB,HML,RMW,CMA,RF,Mkt-RF_log,SMB_log,HML_log,RMW_log,CMA_log,CADUSD=X
2010-09-30,-0.45,0.13,0.1,0.04,0.08,0,-0.451015548,0.129915573,0.099950033,0.039992002,0.079968017,97.0026195
2010-10-04,-0.88,-0.06,-0.16,0.18,-0.07,0,-0.883894867,-0.060018007,-0.160128137,0.179838194,-0.070024511,97.7832496
2010-10-05,1.91,-0.34,0.29,-0.47,0.2,0,1.891988485,-0.340579313,0.289580311,-0.471107973,0.199800266,98.4445751
2010-10-06,0.63,-0.12,0.21,-0.01,0.1,0,0.628023796,-0.120072058,0.209779808,-0.0100005,0.099950033,98.9021778
2010-10-07,-0.02,0.19,0.01,0.08,0.1,0,-0.020002,0.189819728,0.0099995,0.079968017,0.099950033,98.2511342
2010-10-11,0.01,0.06,-0.19,0.04,0.01,0,0.0099995,0.059982007,-0.190180729,0.039992002,0.0099995,98.7264276
2010-10-12,-0.06,-0.21,-0.12,-0.14,0.08,0,-0.060018007,-0.210220809,-0.120072058,-0.140098092,0.079968017,98.9804983
2010-10-13,1.09,0.03,-0.14,0.05,0.06,0,1.084102318,0.029995501,-0.140098092,0.049987504,0.059982007,99.6909559
2010-10-14,0.33,0.32,-0.21,0.29,-0.09,0,0.329456695,0.31948909,-0.210220809,0.289580311,-0.090040524,99.571842
2010-10-18,0.27,-0.02,0.42,-0.1,0.22,0,0.269636155,-0.020002,0.419120462,-0.100050033,0.219758354,98.3158469
2010-10-19,-1.53,-0.11,0.24,0.16,0.11,0,-1.541825273,-0.110060544,0.23971246,0.159872136,0.109939544,96.8054235
2010-10-20,1.12,-0.18,0.07,0,0.1,0,1.113774441,-0.180162195,0.069975511,0,0.099950033,97.8186429
2010-10-21,0.01,-0.37,-0.19,0.27,0.14,0,0.0099995,-0.370686193,-0.190180729,0.269636155,0.139902091,97.4753857
2010-10-25,0.52,0.26,-0.4,0.19,-0.04,0,0.518652669,0.259662585,-0.40080214,0.189819728,-0.040008002,98.0969191
2010-10-26,-0.54,0.07,-0.03,0.22,-0.22,0,-0.54146327,0.069975511,-0.030004501,0.219758354,-0.220242356,97.6944149
2010-10-27,-0.77,-0.01,-0.03,-0.14,0.03,0,-0.772979806,-0.0100005,-0.030004501,-0.140098092,0.029995501,97.2724736
2010-10-28,0.66,-0.25,0,0.16,-0.12,0,0.657831536,-0.250313022,0,0.159872136,-0.120072058,97.2724736
2010-11-01,-0.03,-0.23,-0.24,0.11,-0.13,0,-0.030004501,-0.230264906,-0.240288462,0.109939544,-0.130084573,98.7459302
2010-11-02,0.96,0.1,-0.14,0.04,0.13,0,0.95542128,0.099950033,-0.140098092,0.039992002,0.129915573,99.1276741
2010-11-03,0.23,0.01,0.12,-0.29,0.16,0,0.229735905,0.0099995,0.119928058,-0.290421315,0.159872136,99.1670012
2010-11-04,2.03,-0.32,0.44,-0.68,0.41,0,2.00967017,-0.320513095,0.43903483,-0.682322535,0.40916179,99.7575939
2010-11-08,-0.14,0.38,-0.04,-0.17,0,0,-0.140098092,0.379279824,-0.040008002,-0.170144664,0,99.571842
2010-11-09,-0.68,-0.2,0.02,0.23,0.07,0,-0.682322535,-0.200200267,0.019998,0.229735905,0.069975511,99.3147314
2010-11-10,0.1,0.24,0.18,-0.17,-0.08,0,0.099950033,0.23971246,0.179838194,-0.170144664,-0.080032017,99.9800026
2010-11-11,-0.51,0.04,-0.03,0.05,-0.03,0,-0.511304939,0.039992002,-0.030004501,0.049987504,-0.030004501,99.5817602
2010-11-15,-0.05,-0.14,0.01,0.09,0.32,0,-0.050012504,-0.140098092,0.0099995,0.089959524,0.31948909,99.0393221
2010-11-16,-1.85,0.23,-0.09,0.31,-0.07,0,-1.867326527,0.229735905,-0.090040524,0.309520491,-0.070024511,97.8665054
2010-11-17,0.25,-0.04,-0.04,0.07,0.09,0,0.24968802,-0.040008002,-0.040008002,0.069975511,0.089959524,97.7421522
2010-11-18,1.79,-0.1,0.03,-0.11,-0.04,0,1.774168148,-0.100050033,0.029995501,-0.110060544,-0.040008002,98.2028842
2010-11-22,-0.26,0.63,-0.59,0.37,-0.13,0,-0.260338587,0.628023796,-0.591747376,0.369317184,-0.130084573,98.1103897
2010-11-23,-1.95,0.48,-0.17,0.21,-0.18,0,-1.969263335,0.478851673,-0.170144664,0.209779808,-0.180162195,97.8952527
2010-11-24,0.98,-0.1,-0.22,-0.2,0.12,0,0.975229144,-0.100050033,-0.220242356,-0.200200267,0.119928058,99.0491211
2010-11-25,0.27,0.13,0,-0.09,0.1,0,0.269636155,0.129915573,0,-0.090040524,0.099950033,99.1375029
2010-11-29,-0.64,0.41,0.11,-0.1,0.06,0,-0.64205678,0.40916179,0.109939544,-0.100050033,0.059982007,98.1065452
2010-11-30,-0.78,0.14,-0.2,0.13,-0.19,0,-0.783057912,0.139902091,-0.200200267,0.129915573,-0.190180729,97.5134015
2010-12-01,2.12,-0.73,0.23,-0.48,0.41,0,2.097840639,-0.732677539,0.229735905,-0.4811557,0.40916179,98.2414782
2010-12-02,1.68,-0.3,0.47,-0.4,0.45,0,1.666044089,-0.300450902,0.468898949,-0.40080214,0.448990527,99.6710896
2010-12-06,-0.18,0.65,-0.09,0.07,-0.12,0,-0.180162195,0.64789661,-0.090040524,0.069975511,-0.120072058,99.4431198
2010-12-07,0.06,0,0.06,0.02,0.06,0,0.059982007,0,0.059982007,0.019998,0.059982007,98.9315391
2010-12-08,0.16,-0.16,0.36,-0.09,0.11,0,0.159872136,-0.160128137,0.359353551,-0.090040524,0.109939544,98.9511192
2010-12-09,0.33,-0.01,0.43,-0.45,0.11,0,0.329456695,-0.0100005,0.429078142,-0.451015548,0.109939544,98.9804983
2010-12-13,0.76,0.02,0.2,0.03,0,0,0.75712655,0.019998,0.199800266,0.029995501,0,99.2555797
2010-12-14,0.15,0.1,-0.15,0.29,-0.04,0,0.149887612,0.099950033,-0.150112613,0.289580311,-0.040008002,99.3917286
2010-12-15,-0.91,0.36,-0.31,0.2,-0.04,0,-0.914165792,0.359353551,-0.310481495,0.199800266,-0.040008002,99.6115088
2010-12-16,0.46,0.04,-0.1,-0.03,0.08,0,0.458945233,0.039992002,-0.100050033,-0.030004501,0.079968017,99.4431198
2010-12-20,0.06,-0.12,0.13,-0.13,0.04,0,0.059982007,-0.120072058,0.129915573,-0.130084573,0.039992002,98.2511342
2010-12-21,0.82,-0.18,0.34,-0.46,0.27,0,0.816656267,-0.180162195,0.339423307,-0.461061256,0.269636155,98.2800961
2010-12-22,0.23,-0.2,0.39,-0.3,0.14,0,0.229735905,-0.200200267,0.389241472,-0.300450902,0.139902091,98.7654269
2010-12-23,0.1,0.23,-0.19,0.22,-0.09,0,0.099950033,0.229735905,-0.190180729,0.219758354,-0.090040524,99.0687549
2010-12-27,-0.05,0.26,0.01,-0.17,0.16,0,-0.050012504,0.259662585,0.0099995,-0.170144664,0.159872136,99.4322419
2010-12-28,0.02,0.01,0.03,0.01,-0.13,0,0.019998,0.0099995,0.029995501,0.0099995,-0.130084573,99.7914374
2010-12-29,0.72,0.47,-0.05,-0.02,-0.09,0,0.717420375,0.468898949,-0.050012504,-0.020002,-0.090040524,100.0200033
2010-12-30,-0.25,0.48,-0.04,0.1,-0.05,0,-0.250313022,0.478851673,-0.040008002,0.099950033,-0.050012504,100.0400186
2011-01-03,0.68,-0.14,0.49,-0.49,0.18,0,0.677698428,-0.140098092,0.488803407,-0.491204436,0.179838194,100.7668376
2011-01-04,0.05,-0.4,0.41,0.04,0.07,0,0.049987504,-0.40080214,0.40916179,0.039992002,0.069975511,100.3009081
2011-01-05,-0.3,0.1,0.16,-0.22,0.12,0,-0.300450902,0.099950033,0.159872136,-0.220242356,0.119928058,100.3512263
2011-01-06,-0.23,-0.05,-0.01,-0.01,0.1,0,-0.230264906,-0.050012504,-0.0100005,-0.0100005,0.099950033,100.2506256
2011-01-10,-0.21,0.43,-0.23,-0.04,-0.05,0,-0.210220809,0.429078142,-0.230264906,-0.040008002,-0.050012504,100.7455111
2011-01-11,0.63,0.01,0.18,-0.14,0.12,0,0.628023796,0.0099995,0.179838194,-0.140098092,0.119928058,101.0948539
2011-01-12,1.33,-0.34,0.33,-0.51,0.18,0,1.321233147,-0.340579313,0.329456695,-0.511304939,0.179838194,101.3787508
2011-01-13,0.43,0.08,0.19,0.2,0.12,0,0.429078142,0.079968017,0.189819728,0.199800266,0.119928058,101.1091709
2011-01-17,-0.19,0.19,0,0.01,0.02,0,-0.190180729,0.189819728,0,0.0099995,0.019998,101.2965918
2011-01-18,0.73,-0.25,-0.02,0.08,-0.05,0,0.727348397,-0.250313022,-0.020002,0.079968017,-0.050012504,100.7962942
2011-01-19,-0.56,0.1,-0.05,0.58,-0.22,0,-0.561573879,0.099950033,-0.050012504,0.578324476,-0.220242356,100.4752517
2011-01-20,-1,-0.53,0.6,0.11,0.21,0,-1.005033585,-0.531409482,0.598207168,0.109939544,0.209779808,100.3109574
2011-01-24,0.57,-0.14,-0.12,0.08,0.22,0,0.568381647,-0.140098092,-0.120072058,0.079968017,0.219758354,100.6583095
2011-01-25,0.03,0.13,0.08,0.19,0.2,0,0.029995501,0.129915573,0.079968017,0.189819728,0.199800266,100.3210306
2011-01-26,0.69,0.38,-0.26,-0.14,-0.11,0,0.687630394,0.379279824,-0.260338587,-0.140098092,-0.110060544,100.554049
2011-01-27,0.13,-0.25,0.33,-0.22,0.23,0,0.129915573,-0.250313022,0.329456695,-0.220242356,0.229735905,100.4823208
2011-01-31,0.35,-0.2,-0.14,0.07,-0.05,0,0.349388925,-0.200200267,-0.140098092,0.069975511,-0.050012504,100.0100017
2011-02-01,1.88,0.09,0.19,-0.18,-0.01,0,1.862546412,0.089959524,0.189819728,-0.180162195,-0.0100005,100.9896994
2011-02-02,0.13,0.06,-0.07,-0.16,-0.14,0,0.129915573,0.059982007,-0.070024511,-0.160128137,-0.140098092,101.2658238
2011-02-03,-0.22,0.04,-0.23,-0.06,-0.03,0,-0.220242356,0.039992002,-0.230264906,-0.060018007,-0.030004501,100.928545
2011-02-07,0.56,0.2,0.26,-0.08,0.28,0,0.558437829,0.199800266,0.259662585,-0.080032017,0.27960873,100.9998918
2011-02-08,0.36,-0.12,0.11,-0.12,0.07,0,0.359353551,-0.120072058,0.109939544,-0.120072058,0.069975511,100.4823208
2011-02-09,-0.09,-0.04,-0.06,0.23,0,0,-0.090040524,-0.040008002,-0.060018007,0.229735905,0,100.6046295
2011-02-10,-0.48,-0.14,-0.14,-0.01,0.08,0,-0.4811557,-0.140098092,-0.140098092,-0.0100005,0.079968017,100.4217744
2011-02-14,0.39,0.23,-0.02,0.02,-0.06,0,0.389241472,0.229735905,-0.020002,0.019998,-0.060018007,101.0611415
2011-02-15,-0.21,-0.13,0.11,-0.06,-0.02,0,-0.210220809,-0.130084573,0.109939544,-0.060018007,-0.020002,101.0703325
2011-02-16,0.83,-0.17,0.34,-0.32,0.19,0,0.826574442,-0.170144664,0.339423307,-0.320513095,0.189819728,101.5847206
2011-02-17,0.47,0.06,0.12,-0.12,0.07,0,0.468898949,0.059982007,0.119928058,-0.120072058,0.069975511,101.6363382
2011-02-21,-0.48,0.13,-0.19,0.21,-0.12,0,-0.4811557,0.129915573,-0.190180729,0.209779808,-0.120072058,101.7708182
2011-02-22,-1.58,-0.18,-0.07,0.54,-0.19,0,-1.592615055,-0.180162195,-0.070024511,0.538547228,-0.190180729,101.0509253
2011-02-23,-0.56,-0.15,0.07,0.09,-0.25,0,-0.561573879,-0.150112613,0.069975511,0.089959524,-0.250313022,101.1725903
2011-02-24,-0.15,-0.14,-0.19,0.1,-0.18,0,-0.150112613,-0.140098092,-0.190180729,0.099950033,-0.180162195,101.8288493
2011-02-28,0.75,-0.02,0.13,-0.02,-0.01,0,0.747201484,-0.020002,0.129915573,-0.020002,-0.0100005,102.9749513
2011-03-01,-0.74,0.49,-0.08,0.23,-0.39,0,-0.742751583,0.488803407,-0.080032017,0.229735905,-0.390762483,102.6230454
2011-03-02,-0.15,0.02,-0.29,0.07,0.03,0,-0.150112613,0.019998,-0.290421315,0.069975511,0.029995501,102.7960539
2011-03-03,1.1,-0.14,-0.02,-0.1,0.22,0,1.093994004,-0.140098092,-0.020002,-0.100050033,0.219758354,102.8171897
2011-03-07,-0.82,0.04,-0.01,0.32,-0.11,0,-0.823380493,0.039992002,-0.0100005,0.31948909,-0.110060544,102.7664781
2011-03-08,0.3,-0.22,0.21,-0.19,0.39,0,0.299550898,-0.220242356,0.209779808,-0.190180729,0.389241472,103.0078292
2011-03-09,-0.08,-0.11,0.29,0.22,0.03,0,-0.080032017,-0.110060544,0.289580311,0.219758354,0.029995501,103.246057
2011-03-10,-1.92,-0.27,-0.12,0.52,-0.17,0,-1.93867138,-0.270365157,-0.120072058,0.518652669,-0.170144664,102.5746226
2011-03-14,-1.29,-1.09,-0.29,-0.03,-0.22,0,-1.298392756,-1.095984024,-0.290421315,-0.030004501,-0.220242356,102.6694059
2011-03-15,-2.46,-1.14,-0.63,0.26,0.04,0,-2.490763571,-1.146547811,-0.631992874,0.259662585,0.039992002,101.6673446
2011-03-16,-0.6,1.59,0.06,0.12,-0.14,0,-0.601807233,1.577491912,0.059982007,0.119928058,-0.140098092,100.7658243
2011-03-17,1.43,-0.31,0.37,-0.03,0.01,0,1.41987194,-0.310481495,0.369317184,-0.030004501,0.0099995,101.6043305
2011-03-21,1.54,0,-0.07,-0.24,0.12,0,1.528262353,0,-0.070024511,-0.240288462,0.119928058,102.186799
2011-03-22,0.22,0.69,0.27,0.1,-0.16,0,0.219758354,0.687630394,0.269636155,0.099950033,-0.160128137,101.8537402
2011-03-23,0.05,0.01,-0.25,-0.02,-0.21,0,0.049987504,0.0099995,-0.250313022,-0.020002,-0.210220809,101.9866943
2011-03-24,0.87,-0.24,-0.02,-0.04,0.22,0,0.866237308,-0.240288462,-0.020002,-0.040008002,0.219758354,102.4170399
2011-03-28,-0.18,0.06,0,0.09,0.06,0,-0.180162195,0.059982007,0,0.089959524,0.059982007,102.2494912
2011-03-29,0.39,-0.03,-0.26,0.16,0.13,0,0.389241472,-0.030004501,-0.260338587,0.159872136,0.129915573,102.6472688
2011-03-30,0.96,0.12,-0.02,-0.01,0.16,0,0.95542128,0.119928058,-0.020002,-0.0100005,0.159872136,102.9336095
2011-03-31,-0.19,0.46,-0.2,0.02,-0.14,0,-0.190180729,0.458945233,-0.200200267,0.019998,-0.140098092,103.1246781
2011-04-04,0.15,0.11,-0.14,0.12,-0.11,0,0.149887612,0.109939544,-0.140098092,0.119928058,-0.110060544,103.4554124
2011-04-05,-0.11,-0.12,-0.38,-0.07,-0.08,0,-0.110060544,-0.120072058,-0.380723834,-0.070024511,-0.080032017,103.7882686
2011-04-06,0.36,-0.28,0.24,-0.25,0.16,0,0.359353551,-0.280392733,0.23971246,-0.250313022,0.159872136,104.1775107
2011-04-07,-0.19,-0.04,-0.02,0.03,-0.13,0,-0.190180729,-0.040008002,-0.020002,0.029995501,-0.130084573,104.2861581
2011-04-11,-0.42,-0.08,-0.05,0.37,-0.11,0,-0.420884477,-0.080032017,-0.050012504,0.369317184,-0.110060544,104.6134472
2011-04-12,-1.04,-0.12,0.05,0.32,-0.08,0,-1.04544579,-0.120072058,0.049987504,0.31948909,-0.080032017,103.9392948
2011-04-13,0.35,0.07,-0.42,-0.02,0.02,0,0.349388925,0.069975511,-0.420884477,-0.020002,0.019998,103.8853168
2011-04-14,0.02,0.67,-0.15,0.11,-0.09,0,0.019998,0.667765475,-0.150112613,0.109939544,-0.090040524,103.8853168
2011-04-18,-1.55,0.3,-0.32,0.42,-0.22,0,-1.56213809,0.299550898,-0.320513095,0.419120462,-0.220242356,103.723681
2011-04-19,0.5,-0.37,-0.08,0.06,0.11,0,0.498754151,-0.370686193,-0.080032017,0.059982007,0.109939544,104.6462893
2011-04-20,1.97,-0.19,-0.48,-0.08,0.08,0,1.950846639,-0.190180729,-0.4811557,-0.080032017,0.079968017,104.9417019
2011-04-21,0.72,0.03,-0.17,-0.08,0,0,0.717420375,0.029995501,-0.170144664,-0.080032017,0,104.9428105
2011-04-25,-0.09,0.02,0.04,0.06,-0.08,0,-0.090040524,0.019998,0.039992002,0.059982007,-0.080032017,104.8327923
2011-04-26,0.67,-0.22,0.12,0.03,0.36,0,0.667765475,-0.220242356,0.119928058,0.029995501,0.359353551,105.2077889
2011-04-27,0.69,-0.24,-0.07,0.02,-0.09,0,0.687630394,-0.240288462,-0.070024511,0.019998,-0.090040524,105.1745892
2011-04-28,0.6,0.03,0.17,0.13,-0.05,0,0.598207168,0.029995501,0.169855664,0.129915573,-0.050012504,105.2410007
2011-05-02,0.01,-0.37,0.11,0.34,0.05,0,0.0099995,-0.370686193,0.109939544,0.339423307,0.049987504,105.1303625
2011-05-03,-0.55,-0.34,0.25,0.34,0.16,0,-0.551518069,-0.340579313,0.24968802,0.339423307,0.159872136,104.9868822
2011-05-04,-0.86,0.03,-0.08,0.28,-0.13,0,-0.86371934,0.029995501,-0.080032017,0.27960873,-0.130084573,104.3841362
2011-05-05,-1.14,0.31,-0.11,0.2,0.17,0,-1.146547811,0.309520491,-0.110060544,0.199800266,0.169855664,103.5132408
2011-05-09,0.31,0.47,-0.3,0,-0.15,0,0.309520491,0.468898949,-0.300450902,0,-0.150112613,103.7990451
2011-05-10,0.71,0.02,0.15,-0.04,0.22,0,0.707491367,0.019998,0.149887612,-0.040008002,0.219758354,104.5401812
2011-05-11,-0.94,-0.11,-0.2,0.37,-0.18,0,-0.944445883,-0.110060544,-0.200200267,0.369317184,-0.180162195,104.1775107
2011-05-12,-0.06,-0.05,-0.06,-0.02,0.15,0,-0.060018007,-0.050012504,-0.060018007,-0.020002,0.149887612,103.8324594
2011-05-16,-0.5,-0.5,0.01,0.24,-0.09,0,-0.501254182,-0.501254182,0.0099995,0.23971246,-0.090040524,102.595675
2011-05-17,-0.24,-0.09,0.02,0.03,-0.11,0,-0.240288462,-0.090040524,0.019998,0.029995501,-0.110060544,102.9336095
2011-05-18,0.78,0.08,-0.09,-0.14,-0.03,0,0.776973726,0.079968017,-0.090040524,-0.140098092,-0.030004501,103.1565905
2011-05-19,0.51,-0.13,-0.19,0.21,-0.01,0,0.508703905,-0.130084573,-0.190180729,0.209779808,-0.0100005,103.4447074
2011-05-23,-1.74,0.01,-0.02,0.29,-0.23,0,-1.755315925,0.0099995,-0.020002,0.289580311,-0.230264906,102.3017883
2011-05-24,0.17,-0.03,-0.07,0.13,-0.15,0,0.169855664,-0.030004501,-0.070024511,0.129915573,-0.150112613,102.4170399
2011-05-25,0.37,-0.1,0.04,-0.32,0.1,0,0.369317184,-0.100050033,0.039992002,-0.320513095,0.099950033,102.3122549
2011-05-26,0.68,0.41,-0.28,0.04,0.02,0,0.677698428,0.40916179,-0.280392733,0.039992002,0.019998,102.1346092
2011-05-30,-0.08,0.18,-0.01,0.08,-0.03,0,-0.080032017,0.179838194,-0.0100005,0.079968017,-0.030004501,102.3897767
2011-05-31,1.2,-0.17,-0.01,-0.12,0.1,0,1.192857087,-0.170144664,-0.0100005,-0.120072058,0.099950033,103.3698559
2011-06-01,-1.44,0.42,-0.12,0.46,-0.38,0,-1.45046862,0.419120462,-0.120072058,0.458945233,-0.380723834,102.375102
2011-06-02,-0.32,0.17,0.09,-0.1,0.02,0,-0.320513095,0.169855664,0.089959524,-0.100050033,0.019998,102.5640965
2011-06-06,-0.97,0.03,-0.38,0.51,-0.21,0,-0.974735145,0.029995501,-0.380723834,0.508703905,-0.210220809,102.0616412
2011-06-07,0.26,0.12,0.05,0.04,0.12,0,0.259662585,0.119928058,0.049987504,0.039992002,0.119928058,102.6683569
2011-06-08,-0.93,-0.23,0.14,0.36,-0.17,0,-0.9343515,-0.230264906,0.139902091,0.359353551,-0.170144664,102.1241784
2011-06-09,0.44,-0.3,-0.02,0.01,0.16,0,0.43903483,-0.300450902,-0.020002,0.0099995,0.159872136,102.7326941
2011-06-13,0.12,-0.17,0.07,0.23,-0.22,0,0.119928058,-0.170144664,0.069975511,0.229735905,-0.220242356,102.4264812
2011-06-14,1.16,-0.09,0.08,-0.07,0.18,0,1.153323581,-0.090040524,0.079968017,-0.070024511,0.179838194,103.2524467
2011-06-15,-1.87,0.32,-0.07,0.22,-0.08,0,-1.887705577,0.31948909,-0.070024511,0.219758354,-0.080032017,102.2243977
2011-06-16,-0.45,-0.23,0.32,0.17,0.13,0,-0.451015548,-0.230264906,0.31948909,0.169855664,0.129915573,101.8952489
2011-06-20,-0.02,-0.17,0.02,0.15,-0.02,0,-0.020002,-0.170144664,0.019998,0.149887612,-0.020002,102.1221042
2011-06-21,1.72,-0.06,-0.02,-0.33,-0.02,0,1.705375457,-0.060018007,-0.020002,-0.330545701,-0.020002,102.8510332
2011-06-22,-0.36,0.33,0.12,-0.12,-0.02,0,-0.360649559,0.329456695,0.119928058,-0.120072058,-0.020002,102.682054
2011-06-23,-1,0.4,-0.34,0.21,-0.11,0,-1.005033585,0.399202127,-0.340579313,0.209779808,-0.110060544,102.2808671
2011-06-27,0.37,-0.45,-0.02,0.22,0.03,0,0.369317184,-0.451015548,-0.020002,0.219758354,0.029995501,101.4816284
2011-06-28,1.13,-0.19,-0.21,-0.05,-0.02,0,1.123663193,-0.190180729,-0.210220809,-0.050012504,-0.020002,101.8641114
2011-06-29,1.49,-0.38,0.19,-0.26,0.14,0,1.479008547,-0.380723834,0.189819728,-0.260338587,0.139902091,103.3698559
2011-06-30,1.25,-0.02,0.09,-0.06,0.12,0,1.242252,-0.020002,0.089959524,-0.060018007,0.119928058,103.7559628
2011-07-04,0.3,0.25,-0.13,-0.01,0.03,0,0.299550898,0.24968802,-0.130084573,-0.0100005,0.029995501,104.2318106
2011-07-05,-0.31,0.1,-0.51,0.19,-0.29,0,-0.310481495,0.099950033,-0.511304939,0.189819728,-0.290421315,103.8745165
2011-07-06,-0.2,0.33,-0.57,0.4,-0.2,0,-0.200200267,0.329456695,-0.5716307,0.399202127,-0.200200267,103.6591649
2011-07-07,0.72,0.07,-0.19,0.01,-0.24,0,0.717420375,0.069975511,-0.190180729,0.0099995,-0.240288462,104.3623447
2011-07-11,-2.14,0.52,-0.27,0.49,-0.09,0,-2.163230013,0.518652669,-0.270365157,0.488803407,-0.090040524,103.2844424
2011-07-12,-0.64,0.04,0.17,-0.01,0.09,0,-0.64205678,0.039992002,0.169855664,-0.0100005,0.089959524,103.5411119
2011-07-13,1.09,0.18,-0.27,-0.05,-0.15,0,1.084102318,0.179838194,-0.270365157,-0.050012504,-0.150112613,104.5259714
2011-07-14,-0.74,-0.01,-0.02,0.24,-0.03,0,-0.742751583,-0.0100005,-0.020002,0.23971246,-0.030004501,104.2209506
2011-07-18,-1.14,0.12,-0.35,0.27,-0.34,0,-1.146547811,0.119928058,-0.350613933,0.269636155,-0.340579313,104.2318106
2011-07-19,1.17,-0.25,-0.23,0,-0.19,0,1.163208423,-0.250313022,-0.230264906,0,-0.190180729,105.2631617
2011-07-20,0.75,-0.26,0.52,-0.38,0.26,0,0.747201484,-0.260338587,0.518652669,-0.380723834,0.259662585,105.6635737
2011-07-21,1.55,-0.5,0.73,-0.4,0.42,0,1.538110204,-0.501254182,0.727348397,-0.40080214,0.419120462,105.9580207
2011-07-25,-0.5,-0.01,-0.28,0.46,-0.11,0,-0.501254182,-0.0100005,-0.280392733,0.458945233,-0.110060544,105.6155801
2011-07-26,0.21,0.15,-0.04,0.11,-0.16,0,0.209779808,0.149887612,-0.040008002,0.109939544,-0.160128137,106.022048
2011-07-27,-1.81,0.28,0.02,0.34,0.18,0,-1.826580881,0.27960873,0.019998,0.339423307,0.179838194,105.3874016
2011-07-28,-0.4,-0.14,0.08,-0.17,-0.11,0,-0.40080214,-0.140098092,0.079968017,-0.170144664,-0.110060544,105.3074956
2011-08-01,-0.67,0.43,-0.21,0,-0.19,0,-0.672254576,0.429078142,-0.210220809,0,-0.190180729,104.6802521
2011-08-02,-2.2,0.2,0.02,0.1,-0.16,0,-2.224560895,0.199800266,0.019998,0.099950033,-0.160128137,104.0041566
2011-08-03,-0.53,-0.38,-0.06,0.1,-0.07,0,-0.531409482,-0.380723834,-0.060018007,0.099950033,-0.070024511,104.0474534
2011-08-04,-4.51,0.21,0.44,0.4,0.36,0,-4.614865603,0.209779808,0.43903483,0.399202127,0.359353551,101.9679785
2011-08-08,-5.18,-0.01,-0.22,0.7,0.12,0,-5.318982851,-0.0100005,-0.220242356,0.697561374,0.119928058,100.7840991
2011-08-09,3.1,-0.72,-0.44,-0.49,-0.14,0,3.052920503,-0.722604509,-0.440970849,-0.491204436,-0.140098092,102.0304084
2011-08-10,-3.09,1.84,-1.08,0.81,-0.44,0,-3.138747324,1.823276826,-1.085874333,0.806737108,-0.440970849,100.4722238
2011-08-11,3.02,-1.04,0.27,-0.23,-0.3,0,2.975295815,-1.04544579,0.269636155,-0.230264906,-0.300450902,101.461041
2011-08-15,2.05,0.15,-0.03,-0.34,0.03,0,2.029270327,0.149887612,-0.030004501,-0.340579313,0.029995501,101.8952489
2011-08-16,-0.77,0,-0.01,0.32,0.13,0,-0.772979806,0,-0.0100005,0.31948909,0.129915573,101.7500997
2011-08-17,0.3,0.06,0.16,-0.02,0.12,0,0.299550898,0.059982007,0.159872136,-0.020002,0.119928058,102.0408154
2011-08-18,-4.18,0.84,0.4,0.46,0.35,0,-4.269875453,0.836491633,0.399202127,0.458945233,0.349388925,100.9509563
2011-08-22,-0.06,-0.57,-0.43,0.37,-0.11,0,-0.060018007,-0.5716307,-0.430927159,0.369317184,-0.110060544,100.9693027
2011-08-23,2.34,-0.24,-0.46,0.21,-0.3,0,2.313041739,-0.240288462,-0.461061256,0.209779808,-0.300450902,101.2248158
2011-08-24,0.73,-0.63,0.56,-0.24,0.37,0,0.727348397,-0.631992874,0.558437829,-0.240288462,0.369317184,101.2658238
2011-08-25,-0.94,0.23,0.19,-0.34,0.11,0,-0.944445883,0.229735905,0.189819728,-0.340579313,0.109939544,101.2043357
2011-08-29,2.16,0.09,0.28,-0.42,0.11,0,2.137002574,0.089959524,0.27960873,-0.420884477,0.109939544,102.4485111
2011-08-30,0.47,0.22,-0.35,0.02,-0.38,0,0.468898949,0.219758354,-0.350613933,0.019998,-0.380723834,102.186799
2011-08-31,1.19,-0.49,0.01,0.1,-0.11,0,1.182975175,-0.491204436,0.0099995,0.099950033,-0.110060544,102.2494912
2011-09-01,-0.62,-0.25,-0.31,0.2,0.05,0,-0.621929981,-0.250313022,-0.310481495,0.199800266,0.049987504,102.4590135
2011-09-05,-1.9,0.42,-0.21,0.19,-0.05,0,-1.918281942,0.419120462,-0.210220809,0.189819728,-0.050012504,100.8878112
2011-09-06,-1.2,-0.21,-0.38,0.22,-0.53,0,-1.207258123,-0.210220809,-0.380723834,0.219758354,-0.531409482,101.0305166
2011-09-07,3.11,-0.53,0.12,-0.46,-0.11,0,3.062619354,-0.531409482,0.119928058,-0.461061256,-0.110060544,101.6177535
2011-09-08,-0.81,-0.13,-0.29,0.22,-0.31,0,-0.813298323,-0.130084573,-0.290421315,0.219758354,-0.310481495,101.1971593
2011-09-12,-0.98,-0.15,-0.11,-0.02,-0.22,0,-0.984833605,-0.150112613,-0.110060544,-0.020002,-0.220242356,100.7455111
2011-09-13,1.01,-0.08,0.14,-0.26,0.13,0,1.004933585,-0.080032017,0.139902091,-0.260338587,0.129915573,101.461041
2011-09-14,1.07,-0.76,0.09,0.09,-0.04,0,1.06431601,-0.762902716,0.089959524,0.089959524,-0.040008002,101.0223389
2011-09-15,1.94,-0.62,0.42,-0.22,0.19,0,1.921421892,-0.621929981,0.419120462,-0.220242356,0.189819728,101.5434623
